plot_id,species,cover,life_form,site_id,date,time,n_forb_flowers,n_grass_flowers,lidar_scanner_height,woody_height,herb_height,bare_ground_cover,rock_cover,herbivore_signs,notes,plot_number,exclosure_id,setup_id,pair_id,cluster_number,cluster_id,in_or_out,plant_richness_plot,plant_richness_cluster,plant_richness_site,woody_richness_plot,woody_richness_cluster,woody_richness_site,forb_richness_plot,forb_richness_cluster,forb_richness_site,graminoid_richness_plot,graminoid_richness_cluster,graminoid_richness_site
addo_jack_in_17,Euclea undulata,10,Tree,addo_jack_in,07.02.2025,9:05,0,0,92,240,17.8,90,0,none,Some space under canopy,17,addo_jack,addo_jack,addo_jack_17,6,addo_jack_in_6,inside,15,16,38,11,12,22,4,5,19,,,
addo_jack_in_18,Euclea undulata,10,Tree,addo_jack_in,07.02.2025,9:25,0,0,95,264,1.4,95,0,none,More open areas on the plot,18,addo_jack,addo_jack,addo_jack_18,6,addo_jack_in_6,inside,10,16,38,9,12,22,1,5,19,,,
addo_jack_out_1,Euclea undulata,10,Tree,addo_jack_out,07.02.2025,15:40,0,0,92,155.2,8.2,80,0,dung and digging,"very open, lots of digging signs around",1,addo_jack,addo_jack,addo_jack_1,1,addo_jack_out_1,outside,16,22,37,8,11,17,6,9,17,2,2,4
addo_jack_out_10,Euclea undulata,10,Tree,addo_jack_out,07.02.2025,12:35,0,5,94,123,7,40,0,tracks and dung,very open,10,addo_jack,addo_jack,addo_jack_10,4,addo_jack_out_4,outside,11,20,37,8,11,17,2,6,17,1,3,4
addo_jack_out_11,Euclea undulata,10,Tree,addo_jack_out,07.02.2025,12:10,1,6,97,122,12,5,0,digging and dung,"",11,addo_jack,addo_jack,addo_jack_11,4,addo_jack_out_4,outside,12,20,37,7,11,17,4,6,17,1,3,4
addo_n1_full_in_0,Euclea undulata,10,Tree,addo_nyathi_full_in,10.02.2025,11:13,0,0,94,311,2.6,99,0,none,paths close to plot,1,addo_n1,addo_nyathi_full,addo_n1_0,1,addo_nyathi_full_in_1,inside,11,22,47,10,11,21,,,,1,1,3
addo_n1_full_in_1,Euclea undulata,10,Tree,addo_nyathi_full_in,03.02.2025,10:00,11,1,96,290,21,70,0,elephant dung,"signs of an elephant breaking in the exclosure, thick vegetation at the edges, but ones edges were crossed, moving was more or less possible (only slow and in pain though)",2,addo_n1,addo_nyathi_full,addo_n1_1,1,addo_nyathi_full_in_1,inside,15,22,47,6,11,21,8,9,25,,,
addo_n1_full_in_3,Euclea undulata,10,Tree,addo_nyathi_full_in,03.02.2025,11:55,0,0,93,304,30,70,0,elephant dung,"",4,addo_n1,addo_nyathi_full,addo_n1_3,2,addo_nyathi_full_in_2,inside,12,15,47,8,10,21,4,5,25,,,
addo_n2_full_in_2,Euclea undulata,10,Shrub,addo_nyathi_full_in,04.02.2025,9:30,0,0,97,220,0.1,99,0,none,the thickest thicket ever experienced by addo folks,9,addo_n2,addo_nyathi_full,addo_n2_2,3,addo_nyathi_full_in_3,inside,9,21,47,8,15,21,1,6,25,,,
addo_n2_full_out_2,Euclea undulata,10,Tree,addo_nyathi_full_out,04.02.2025,14:45,0,0,92,212,14.6,50,0,poop,"",9,addo_n2,addo_nyathi_full,addo_n2_2,3,addo_nyathi_full_out_3,outside,12,21,45,6,8,18,5,12,25,1,1,3
addo_n2_full_out_4,Euclea undulata,10,Tree,addo_nyathi_full_out,04.02.2025,13:45,0,1,91,200,12,30,0,poop,several paths between clumpy thicket,11,addo_n2,addo_nyathi_full,addo_n2_4,4,addo_nyathi_full_out_4,outside,12,19,45,7,10,18,4,8,25,1,1,3
addo_n2_full_in_4,Grewia occidentalis,10,Shrub,addo_nyathi_full_in,04.02.2025,11.15,0,0,91,200,5,95,0,none,the thickest thicket ever experienced by addo folks,11,addo_n2,addo_nyathi_full,addo_n2_4,4,addo_nyathi_full_in_4,inside,9,20,47,5,9,21,3,9,25,1,2,3
addo_n3_full_in_4,Grewia occidentalis,10,Shrub,addo_nyathi_full_in,05.02.2025,10:25,0,0,95,170,12,50,0,none,"",17,addo_n3,addo_nyathi_full,addo_n3_4,6,addo_nyathi_full_in_6,inside,10,19,47,6,8,21,3,10,25,1,1,3
pnr_out_9,Grewia occidentalis,10,Shrub,pnr_out,14.02.2025,8:55,19,10,96,280,28.5,25,0,tracks,"",9,pnr,pnr,pnr_9,3,pnr_out_3,outside,13,18,49,4,7,19,7,9,23,2,2,7
addo_jack_in_16,Gymnosporia polyacanthus,10,Shrub,addo_jack_in,07.02.2025,8:45,0,0,91,176,8,90,0,none,Relatively dense but some open spots in veg,16,addo_jack,addo_jack,addo_jack_16,6,addo_jack_in_6,inside,10,16,38,8,12,22,2,5,19,,,
addo_jack_in_17,Gymnosporia polyacanthus,10,Shrub,addo_jack_in,07.02.2025,9:05,0,0,92,240,17.8,90,0,none,Some space under canopy,17,addo_jack,addo_jack,addo_jack_17,6,addo_jack_in_6,inside,15,16,38,11,12,22,4,5,19,,,
addo_n2_full_in_3,Gymnosporia polyacanthus,10,Shrub,addo_nyathi_full_in,04.02.2025,10:10,1,0,95,210,13.6,40,0,none,"the thickest thicket ever experienced by addo folks, but open spot nearby ",10,addo_n2,addo_nyathi_full,addo_n2_3,4,addo_nyathi_full_in_4,inside,15,20,47,7,9,21,6,9,25,2,2,3
addo_n2_full_out_0,Gymnosporia polyacanthus,10,Shrub,addo_nyathi_full_out,10.02.2025,10:38,1,0,92,230,13,65,1,dung and snapped branches,"",7,addo_n2,addo_nyathi_full,addo_n2_0,3,addo_nyathi_full_out_3,outside,13,21,45,6,8,18,6,12,25,1,1,3
knp_roan_out_2,Heliotropium steudneri,10,Forb,knp_roan_out,27.02.2025,8:26,5,29,94,92,21,60,0,buffalo tracks,"",2,knp_roan,knp_roan,knp_roan_2,1,knp_roan_out_1,outside,7,15,38,1,3,6,2,6,20,4,6,12
pnr_out_15,Heliotropium steudneri,10,Forb,pnr_out,14.02.2025,11:46,5,47,91,80,34,5,0,flattened grass,"",15,pnr,pnr,pnr_15,5,pnr_out_5,outside,9,15,49,2,7,19,6,7,23,1,1,7
pnr_out_17,Heliotropium steudneri,10,Forb,pnr_out,14.02.2025,12:46,0,56,94,80,59,5,0,flattened grass,"",17,pnr,pnr,pnr_17,6,pnr_out_6,outside,8,17,49,3,5,19,4,9,23,1,3,7
pnr_out_3,Heteropogon contortus,10,Graminoid,pnr_out,14.02.2025,15:06,12,90,94,10,28,0,0,small antelope at plot,"",3,pnr,pnr,pnr_3,1,pnr_out_1,outside,11,17,49,1,3,19,5,8,23,5,6,7
addo_jack_in_12,Hypoestes aristata,10,Forb,addo_jack_in,06.02.2025,13:45,0,0,97,188,7,80,0,none,Dense veg,12,addo_jack,addo_jack,addo_jack_12,4,addo_jack_in_4,inside,11,20,38,9,15,22,2,4,19,,,
addo_n2_full_out_2,Hypoestes aristata,10,Forb,addo_nyathi_full_out,04.02.2025,14:45,0,0,92,212,14.6,50,0,poop,"",9,addo_n2,addo_nyathi_full,addo_n2_2,3,addo_nyathi_full_out_3,outside,12,21,45,6,8,18,5,12,25,1,1,3
addo_n3_full_out_1,Hypoestes aristata,10,Forb,addo_nyathi_full_out,05.02.2025,13:25,0,3,95,232,17,60,0,dung,many paths,14,addo_n3,addo_nyathi_full,addo_n3_1,5,addo_nyathi_full_out_5,outside,9,22,45,5,11,18,3,9,25,1,2,3
knp_roan_out_8,Indigofera holubii,10,Forb,knp_roan_out,27.02.2025,10:09,3,62,93,10,29,25,0,elephant dung,"",8,knp_roan,knp_roan,knp_roan_8,3,knp_roan_out_3,outside,7,9,38,1,2,6,3,3,20,3,4,12
knp_roan_in_7,Jasminum stenolobum,10,Shrub,knp_roan_in,26.02.2025,10:33,4,68,91,94,67,70,0,none,"",7,knp_roan,knp_roan,knp_roan_7,3,knp_roan_in_3,inside,6,14,40,1,3,14,1,6,16,4,5,11
addo_n3_full_in_4,Jatropha capensis,10,Shrub,addo_nyathi_full_in,05.02.2025,10:25,0,0,95,170,12,50,0,none,"",17,addo_n3,addo_nyathi_full,addo_n3_4,6,addo_nyathi_full_in_6,inside,10,19,47,6,8,21,3,10,25,1,1,3
pnr_in_7,Justicia flava,10,Forb,pnr_in,13.02.2025,10:14,2,6,94,500,20,0,0,none,"",7,pnr,pnr,pnr_7,3,pnr_in_3,inside,7,15,31,3,6,14,2,6,11,2,3,7
knp_nkuhlu_full_in_7,Lannea schweinfurthii,10,Tree,knp_nkuhlu_full_in,18.02.2025,11:24,5,57,95,50,52.2,5,0,none,mad hot,7,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_7,3,knp_nkuhlu_full_in_3,inside,8,13,47,3,4,18,4,8,25,1,2,8
knp_satara_in_12,Lantana rugosa,10,Forb,knp_satara_in,20.02.2025,14:06,0,32,94,110,68,20,0,none,"",12,knp_satara,knp_satara,knp_satara_12,4,knp_satara_in_4,inside,6,10,30,3,4,14,2,3,11,1,3,6
addo_jack_in_6,Lauridia tetragona,10,Shrub,addo_jack_in,06.02.2025,10:10,1,0,96,266,23,90,0,Bushbuck poop,"",6,addo_jack,addo_jack,addo_jack_6,2,addo_jack_in_2,inside,13,22,38,8,13,22,5,8,19,,,
pnr_out_1,Panicum coloratum,10,Graminoid,pnr_out,14.02.2025,14:22,4,102,95,60,40.8,15,0,small antelope at plot,sprayed herbicide on parthinium nearish plot (>10m),1,pnr,pnr,pnr_1,1,pnr_out_1,outside,10,17,49,2,3,19,5,8,23,3,6,7
pnr_out_16,Panicum deustum,10,Graminoid,pnr_out,14.02.2025,12:19,18,8,94,100,31.2,20,0,"small paths, tree pushed over","",16,pnr,pnr,pnr_16,6,pnr_out_6,outside,11,17,49,3,5,19,6,9,23,2,3,7
knp_satara_in_8,Panicum maximum,10,Graminoid,knp_satara_in,20.02.2025,12:59,0,37,94,38,60,15,0,none,"",8,knp_satara,knp_satara,knp_satara_8,3,knp_satara_in_3,inside,4,12,30,1,4,14,1,3,11,2,5,6
pnr_in_16,Panicum maximum,10,Graminoid,pnr_in,13.02.2025,14:53,0,6,92,100,60,0,0,none,"",16,pnr,pnr,pnr_16,6,pnr_in_6,inside,5,6,31,2,3,14,,,,3,3,7
pnr_out_2,Panicum maximum,10,Graminoid,pnr_out,14.02.2025,14:46,32,46,97,0,38.8,30,0,small antelope at plot,"",2,pnr,pnr,pnr_2,1,pnr_out_1,outside,9,17,49,,,,5,8,23,4,6,7
addo_jack_out_10,Plumbago auriculata,10,Forb,addo_jack_out,07.02.2025,12:35,0,5,94,123,7,40,0,tracks and dung,very open,10,addo_jack,addo_jack,addo_jack_10,4,addo_jack_out_4,outside,11,20,37,8,11,17,2,6,17,1,3,4
addo_n2_full_out_0,Plumbago auriculata,10,Forb,addo_nyathi_full_out,10.02.2025,10:38,1,0,92,230,13,65,1,dung and snapped branches,"",7,addo_n2,addo_nyathi_full,addo_n2_0,3,addo_nyathi_full_out_3,outside,13,21,45,6,8,18,6,12,25,1,1,3
addo_n3_full_out_5,Plumbago auriculata,10,Forb,addo_nyathi_full_out,05.02.2025,11:40,0,0,92,172,10,40,0,dung and tracks,"much more open compared to the inside, lots of poop and paths",18,addo_n3,addo_nyathi_full,addo_n3_5,6,addo_nyathi_full_out_6,outside,12,21,45,5,7,18,6,11,25,1,3,3
knp_nkuhlu_full_out_18,Poaceae sp. 1,10,Graminoid,knp_nkuhlu_full_out,21.02.2025,11:00,20,27,93,20,40,30,0,2 buffalos,"",18,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_18,6,knp_nkuhlu_full_out_6,outside,12,33,70,1,6,18,7,17,38,4,10,16
knp_nkuhlu_full_out_11,Pogonarthria squarrosa,10,Graminoid,knp_nkuhlu_full_out,19.02.2025,12:33,70,54,94,25,42,5,0,"path, lots of elephant dung",right next to elephant path,11,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_11,4,knp_nkuhlu_full_out_4,outside,15,29,70,2,5,18,9,15,38,4,9,16
addo_jack_in_4,Portulacaria afra,10,Shrub,addo_jack_in,06.02.2025,9:00,0,0,97,228,2.4,90,0,none,Lots of canopy cover in the plot but some space to move underneath,4,addo_jack,addo_jack,addo_jack_4,2,addo_jack_in_2,inside,12,22,38,9,13,22,2,8,19,1,1,1
addo_jack_in_5,Portulacaria afra,10,Shrub,addo_jack_in,06.02.2025,9:30,0,0,94,190,10.2,90,0,none,Quite a bit of open area under canopy,5,addo_jack,addo_jack,addo_jack_5,2,addo_jack_in_2,inside,15,22,38,11,13,22,4,8,19,,,
addo_jack_out_11,Portulacaria afra,10,Shrub,addo_jack_out,07.02.2025,12:10,1,6,97,122,12,5,0,digging and dung,"",11,addo_jack,addo_jack,addo_jack_11,4,addo_jack_out_4,outside,12,20,37,7,11,17,4,6,17,1,3,4
addo_jack_out_14,Portulacaria afra,10,Shrub,addo_jack_out,07.02.2025,11:15,0,0,92,90,5,10,0,elephant dung,"lots of open areas, lots of grass in the open areas ",14,addo_jack,addo_jack,addo_jack_14,5,addo_jack_out_5,outside,7,23,37,5,11,17,2,11,17,,,
addo_jack_out_15,Portulacaria afra,10,Shrub,addo_jack_out,07.02.2025,10:55,1,1,96,147,15,30,0,dung and tracks,dug up trees and pulled off branches - lots of open areas,15,addo_jack,addo_jack,addo_jack_15,5,addo_jack_out_5,outside,16,23,37,8,11,17,7,11,17,1,1,4
addo_jack_out_18,Portulacaria afra,10,Shrub,addo_jack_out,07.02.2025,9:50,0,0,95,188,10.6,60,0,elephant dung,many paths,18,addo_jack,addo_jack,addo_jack_18,6,addo_jack_out_6,outside,12,23,37,8,11,17,3,10,17,1,2,4
addo_jack_out_7,Portulacaria afra,10,Shrub,addo_jack_out,07.02.2025,13:55,0,0,95,206,7,70,0,tracks and dung,very open,7,addo_jack,addo_jack,addo_jack_7,3,addo_jack_out_3,outside,12,22,37,10,13,17,1,7,17,1,3,4
addo_jack_out_8,Portulacaria afra,10,Shrub,addo_jack_out,07.02.2025,13:40,0,0,92,110,5.8,90,0,dung,"very open, lots of broken branches",8,addo_jack,addo_jack,addo_jack_8,3,addo_jack_out_3,outside,12,22,37,9,13,17,2,7,17,1,3,4
addo_jack_out_9,Portulacaria afra,10,Shrub,addo_jack_out,07.02.2025,13:25,0,0,96,80,4.7,70,0,dung and tracks,very open,9,addo_jack,addo_jack,addo_jack_9,3,addo_jack_out_3,outside,13,22,37,5,13,17,6,7,17,2,3,4
addo_n1_full_in_0,Portulacaria afra,10,Tree,addo_nyathi_full_in,10.02.2025,11:13,0,0,94,311,2.6,99,0,none,paths close to plot,1,addo_n1,addo_nyathi_full,addo_n1_0,1,addo_nyathi_full_in_1,inside,11,22,47,10,11,21,,,,1,1,3
addo_n1_full_out_2,Portulacaria afra,10,Shrub,addo_nyathi_full_out,03.02.2025,15:30,0,0,97,190,18,40,0,tracks and dung,open paths making gaps in vegetation on the big plot,3,addo_n1,addo_nyathi_full,addo_n1_2,1,addo_nyathi_full_out_1,outside,9,15,45,7,9,18,2,5,25,,,
addo_n1_full_out_3,Portulacaria afra,10,Shrub,addo_nyathi_full_out,03.02.2025,14:55,0,0,96,194,16,70,0,bite signs,open paths making gaps in vegetation on the big plot,4,addo_n1,addo_nyathi_full,addo_n1_3,2,addo_nyathi_full_out_2,outside,9,19,45,8,10,18,1,8,25,,,
addo_n2_full_out_5,Portulacaria afra,10,Shrub,addo_nyathi_full_out,04.02.2025,13:20,5,1,94,176,17,40,0,poop,open - lots of animal paths,12,addo_n2,addo_nyathi_full,addo_n2_5,4,addo_nyathi_full_out_4,outside,8,19,45,3,10,18,4,8,25,1,1,3
addo_n3_full_in_1,Portulacaria afra,10,Shrub,addo_nyathi_full_in,05.02.2025,8:30,0,0,90,180,21,90,0,none,"vegetation more open than n2, lots of open ground on the site ",14,addo_n3,addo_nyathi_full,addo_n3_1,5,addo_nyathi_full_in_5,inside,11,20,47,9,12,21,2,7,25,,,
addo_n3_full_out_2,Portulacaria afra,10,Shrub,addo_nyathi_full_out,05.02.2025,13:00,13,0,92,222,16.8,40,0,dung,lots of grasses in big plot,15,addo_n3,addo_nyathi_full,addo_n3_2,5,addo_nyathi_full_out_5,outside,15,22,45,9,11,18,5,9,25,1,2,3
addo_n3_full_in_2,Ptaeroxylon obliquum,10,Tree,addo_nyathi_full_in,05.02.2025,9:30,2,3,96,180,29.2,5,0,none,some open areas in the exclosure and in the plot,15,addo_n3,addo_nyathi_full,addo_n3_2,5,addo_nyathi_full_in_5,inside,13,20,47,6,12,21,6,7,25,1,1,3
addo_n3_full_in_4,Ptaeroxylon obliquum,10,Shrub,addo_nyathi_full_in,05.02.2025,10:25,0,0,95,170,12,50,0,none,"",17,addo_n3,addo_nyathi_full,addo_n3_4,6,addo_nyathi_full_in_6,inside,10,19,47,6,8,21,3,10,25,1,1,3
addo_n3_full_in_4,Rhoicissus digitata,10,Forb,addo_nyathi_full_in,05.02.2025,10:25,0,0,95,170,12,50,0,none,"",17,addo_n3,addo_nyathi_full,addo_n3_4,6,addo_nyathi_full_in_6,inside,10,19,47,6,8,21,3,10,25,1,1,3
addo_jack_in_12,Sansevieria hyacinthoides,10,Forb,addo_jack_in,06.02.2025,13:45,0,0,97,188,7,80,0,none,Dense veg,12,addo_jack,addo_jack,addo_jack_12,4,addo_jack_in_4,inside,11,20,38,9,15,22,2,4,19,,,
addo_jack_in_2,Sansevieria hyacinthoides,10,Forb,addo_jack_in,05.02.2025,15:40,0,0,94,238,15,70,0,none,very thorny! Dense veg,2,addo_jack,addo_jack,addo_jack_2,1,addo_jack_in_1,inside,11,15,38,8,10,22,3,5,19,,,
addo_jack_in_9,Sansevieria hyacinthoides,10,Forb,addo_jack_in,06.02.2025,11:50,0,0,97,280,7.8,90,0,none,Some openish areas in the plot,9,addo_jack,addo_jack,addo_jack_9,3,addo_jack_in_3,inside,7,19,38,6,12,22,1,7,19,,,
addo_jack_in_10,Schotia afra,10,Tree,addo_jack_in,06.02.2025,12:55,0,0,96,292,12.4,90,0,none,Dense veg,10,addo_jack,addo_jack,addo_jack_10,4,addo_jack_in_4,inside,16,20,38,13,15,22,2,4,19,1,1,1
addo_jack_in_2,Schotia afra,10,Tree,addo_jack_in,05.02.2025,15:40,0,0,94,238,15,70,0,none,very thorny! Dense veg,2,addo_jack,addo_jack,addo_jack_2,1,addo_jack_in_1,inside,11,15,38,8,10,22,3,5,19,,,
addo_jack_out_15,Schotia afra,10,Tree,addo_jack_out,07.02.2025,10:55,1,1,96,147,15,30,0,dung and tracks,dug up trees and pulled off branches - lots of open areas,15,addo_jack,addo_jack,addo_jack_15,5,addo_jack_out_5,outside,16,23,37,8,11,17,7,11,17,1,1,4
addo_jack_out_7,Schotia afra,10,Tree,addo_jack_out,07.02.2025,13:55,0,0,95,206,7,70,0,tracks and dung,very open,7,addo_jack,addo_jack,addo_jack_7,3,addo_jack_out_3,outside,12,22,37,10,13,17,1,7,17,1,3,4
addo_jack_out_8,Schotia afra,10,Tree,addo_jack_out,07.02.2025,13:40,0,0,92,110,5.8,90,0,dung,"very open, lots of broken branches",8,addo_jack,addo_jack,addo_jack_8,3,addo_jack_out_3,outside,12,22,37,9,13,17,2,7,17,1,3,4
addo_n1_full_in_2,Schotia afra,10,Tree,addo_nyathi_full_in,03.02.2025,11:10,0,0,95,220,48,50,0,elephant dung,"",3,addo_n1,addo_nyathi_full,addo_n1_2,1,addo_nyathi_full_in_1,inside,10,22,47,6,11,21,4,9,25,,,
addo_n1_full_out_4,Schotia afra,10,Tree,addo_nyathi_full_out,03.02.2025,14:20,0,0,97,300,21.5,0,0,dung and paths,open paths making gaps in vegetation on the big plot,5,addo_n1,addo_nyathi_full,addo_n1_4,2,addo_nyathi_full_out_2,outside,10,19,45,7,10,18,2,8,25,1,1,3
addo_n2_full_in_1,Schotia afra,10,Shrub,addo_nyathi_full_in,04.02.2025,8:40,0,0,93,246,2,98,0,none,the thickest thicket ever experienced by addo folks,8,addo_n2,addo_nyathi_full,addo_n2_1,3,addo_nyathi_full_in_3,inside,10,21,47,9,15,21,1,6,25,,,
addo_n2_full_out_3,Schotia afra,10,Tree,addo_nyathi_full_out,04.02.2025,14:10,6,7,94,220,18,5,0,poop and broken trees,lots of paths,10,addo_n2,addo_nyathi_full,addo_n2_3,4,addo_nyathi_full_out_4,outside,12,19,45,7,10,18,4,8,25,1,1,3
addo_n3_full_out_2,Schotia afra,10,Tree,addo_nyathi_full_out,05.02.2025,13:00,13,0,92,222,16.8,40,0,dung,lots of grasses in big plot,15,addo_n3,addo_nyathi_full,addo_n3_2,5,addo_nyathi_full_out_5,outside,15,22,45,9,11,18,5,9,25,1,2,3
addo_n2_full_in_1,Scutia myrtina,10,Shrub,addo_nyathi_full_in,04.02.2025,8:40,0,0,93,246,2,98,0,none,the thickest thicket ever experienced by addo folks,8,addo_n2,addo_nyathi_full,addo_n2_1,3,addo_nyathi_full_in_3,inside,10,21,47,9,15,21,1,6,25,,,
addo_n1_full_in_0,Searsia incisa,10,Tree,addo_nyathi_full_in,10.02.2025,11:13,0,0,94,311,2.6,99,0,none,paths close to plot,1,addo_n1,addo_nyathi_full,addo_n1_0,1,addo_nyathi_full_in_1,inside,11,22,47,10,11,21,,,,1,1,3
addo_n2_full_in_2,Searsia incisa,10,Shrub,addo_nyathi_full_in,04.02.2025,9:30,0,0,97,220,0.1,99,0,none,the thickest thicket ever experienced by addo folks,9,addo_n2,addo_nyathi_full,addo_n2_2,3,addo_nyathi_full_in_3,inside,9,21,47,8,15,21,1,6,25,,,
addo_n2_full_out_0,Searsia incisa,10,Tree,addo_nyathi_full_out,10.02.2025,10:38,1,0,92,230,13,65,1,dung and snapped branches,"",7,addo_n2,addo_nyathi_full,addo_n2_0,3,addo_nyathi_full_out_3,outside,13,21,45,6,8,18,6,12,25,1,1,3
addo_n2_full_out_4,Searsia incisa,10,Shrub,addo_nyathi_full_out,04.02.2025,13:45,0,1,91,200,12,30,0,poop,several paths between clumpy thicket,11,addo_n2,addo_nyathi_full,addo_n2_4,4,addo_nyathi_full_out_4,outside,12,19,45,7,10,18,4,8,25,1,1,3
addo_n3_full_in_0,Searsia incisa,10,Tree,addo_nyathi_full_in,10.02.2025,8:50,1,0,90,224,4,90,0,no,"",13,addo_n3,addo_nyathi_full,addo_n3_0,5,addo_nyathi_full_in_5,inside,9,20,47,8,12,21,1,7,25,,,
addo_jack_in_12,Searsia pterota,10,Shrub,addo_jack_in,06.02.2025,13:45,0,0,97,188,7,80,0,none,Dense veg,12,addo_jack,addo_jack,addo_jack_12,4,addo_jack_in_4,inside,11,20,38,9,15,22,2,4,19,,,
addo_jack_in_14,Searsia pterota,10,Shrub,addo_jack_in,06.02.2025,15:05,0,0,93,198,7.2,90,0,none,"",14,addo_jack,addo_jack,addo_jack_14,5,addo_jack_in_5,inside,13,21,38,9,12,22,3,9,19,1,1,1
addo_jack_in_3,Searsia pterota,10,Shrub,addo_jack_in,05.02.2025,16:30,0,0,91,180,14.8,80,0,none,"Dense veg, some open areas though ",3,addo_jack,addo_jack,addo_jack_3,1,addo_jack_in_1,inside,10,15,38,8,10,22,2,5,19,,,
addo_jack_in_4,Searsia pterota,10,Shrub,addo_jack_in,06.02.2025,9:00,0,0,97,228,2.4,90,0,none,Lots of canopy cover in the plot but some space to move underneath,4,addo_jack,addo_jack,addo_jack_4,2,addo_jack_in_2,inside,12,22,38,9,13,22,2,8,19,1,1,1
addo_jack_in_6,Searsia pterota,10,Shrub,addo_jack_in,06.02.2025,10:10,1,0,96,266,23,90,0,Bushbuck poop,"",6,addo_jack,addo_jack,addo_jack_6,2,addo_jack_in_2,inside,13,22,38,8,13,22,5,8,19,,,
addo_jack_out_18,Searsia pterota,10,Shrub,addo_jack_out,07.02.2025,9:50,0,0,95,188,10.6,60,0,elephant dung,many paths,18,addo_jack,addo_jack,addo_jack_18,6,addo_jack_out_6,outside,12,23,37,8,11,17,3,10,17,1,2,4
knp_nkuhlu_full_in_4,Senegalia nigrescens,10,Tree,knp_nkuhlu_full_in,18.02.2025,10:23,0,46,96,300,66,0,0,none,"",4,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_4,2,knp_nkuhlu_full_in_2,inside,9,18,47,6,8,18,2,7,25,1,3,8
knp_roan_in_15,Senegalia nigrescens,10,Shrub,knp_roan_in,26.02.2025,13:28,0,44,92,100,32,10,0,none,moribund layer,15,knp_roan,knp_roan,knp_roan_15,5,knp_roan_in_5,inside,8,13,40,4,5,14,1,4,16,3,4,11
knp_roan_in_7,Setaria sphacelata,10,Graminoid,knp_roan_in,26.02.2025,10:33,4,68,91,94,67,70,0,none,"",7,knp_roan,knp_roan,knp_roan_7,3,knp_roan_in_3,inside,6,14,40,1,3,14,1,6,16,4,5,11
knp_roan_out_11,Setaria sphacelata,10,Graminoid,knp_roan_out,27.02.2025,11:10,15,41,95,12,47,60,0,"buffalo, elephant and zebra tracks","",11,knp_roan,knp_roan,knp_roan_11,4,knp_roan_out_4,outside,9,17,38,1,4,6,3,7,20,5,6,12
knp_roan_out_12,Setaria sphacelata,10,Graminoid,knp_roan_out,27.02.2025,11:29,17,29,94,42,49,20,0,various herbivore tracks,"",12,knp_roan,knp_roan,knp_roan_12,4,knp_roan_out_4,outside,10,17,38,1,4,6,6,7,20,3,6,12
addo_jack_in_4,Sideroxylon inerme,10,Tree,addo_jack_in,06.02.2025,9:00,0,0,97,228,2.4,90,0,none,Lots of canopy cover in the plot but some space to move underneath,4,addo_jack,addo_jack,addo_jack_4,2,addo_jack_in_2,inside,12,22,38,9,13,22,2,8,19,1,1,1
addo_jack_in_5,Sideroxylon inerme,10,Tree,addo_jack_in,06.02.2025,9:30,0,0,94,190,10.2,90,0,none,Quite a bit of open area under canopy,5,addo_jack,addo_jack,addo_jack_5,2,addo_jack_in_2,inside,15,22,38,11,13,22,4,8,19,,,
knp_satara_in_14,Themeda triandra,10,Graminoid,knp_satara_in,22.02.2025,15:00,0,38,91,0,50,5,0,none,thick moribund layer,14,knp_satara,knp_satara,knp_satara_14,5,knp_satara_in_5,inside,5,6,30,,,,1,1,11,4,4,6
knp_satara_out_16,Themeda triandra,10,Graminoid,knp_satara_out,22.02.2025,13:47,0,56,95,20,48,10,0,elephant path,"",16,knp_satara,knp_satara,knp_satara_16,6,knp_satara_out_6,outside,6,10,36,1,1,10,2,5,19,3,4,9
knp_nkuhlu_full_out_6,Urochloa mosambicensis,10,Graminoid,knp_nkuhlu_full_out,19.02.2025,10:45,0,68,94,120,52,20,0,impala at plot,"",6,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_6,2,knp_nkuhlu_full_out_2,outside,15,26,70,6,10,18,3,10,38,6,6,16
pnr_out_1,Urochloa mosambicensis,10,Graminoid,pnr_out,14.02.2025,14:22,4,102,95,60,40.8,15,0,small antelope at plot,sprayed herbicide on parthinium nearish plot (>10m),1,pnr,pnr,pnr_1,1,pnr_out_1,outside,10,17,49,2,3,19,5,8,23,3,6,7
pnr_out_2,Urochloa mosambicensis,10,Graminoid,pnr_out,14.02.2025,14:46,32,46,97,0,38.8,30,0,small antelope at plot,"",2,pnr,pnr,pnr_2,1,pnr_out_1,outside,9,17,49,,,,5,8,23,4,6,7
knp_nkuhlu_full_in_13,Vachellia exuvialis,10,Forb,knp_nkuhlu_full_in,19.02.2025,15:00,0,48,92,90,45,5,0,none,"",13,knp_nkuhlu_full,knp_nkuhlu_full,knp_nkuhlu_full_13,5,knp_nkuhlu_full_in_5,inside,4,10,47,,,,3,6,25,1,3,8
pnr_out_10,Vachellia gerrardii,10,Tree,pnr_out,14.02.2025,9:39,0,85,92,270,106,0,0,none,"",10,pnr,pnr,pnr_10,4,pnr_out_4,outside,5,7,49,4,5,19,,,,1,1,7
